order_id,item_id,product_id,quantity,list_price,discount,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,cust_first_name,cust_last_name,city,state,zip_code,product_name,brand_id,model_year,staffs_first_name,staffs_last_name,staffs_phone,staffs_active,manager_id,brand_name,revenue 
1250,3,20,2,599.99,0.05,1188,4,17-11-2017,19-11-2017,18-11-2017,2,6,Marcene,Curtis,Yonkers,NY,10701,Electra Townie Original 7D EQ - Women's - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,1139.98
1250,4,6,2,469.99,0.1,1188,4,17-11-2017,19-11-2017,18-11-2017,2,6,Marcene,Curtis,Yonkers,NY,10701,Surly Ice Cream Truck Frameset - 2016,8,2016,Marcelene,Boyer,(516) 379-4445,1,5,Surly,845.98
1251,1,40,2,4999.99,0.1,289,4,17-11-2017,19-11-2017,19-11-2017,3,9,Charmain,Webster,Richardson,TX,75080,Trek Fuel EX 9.8 29 - 2017,9,2017,Layla,Terrell,(972) 530-5556,1,7,Trek,8999.98
1251,2,56,1,5499.99,0.07,289,4,17-11-2017,19-11-2017,19-11-2017,3,9,Charmain,Webster,Richardson,TX,75080,Trek Domane SLR 6 Disc - 2017,9,2017,Layla,Terrell,(972) 530-5556,1,7,Trek,5114.99
1251,3,7,1,3999.99,0.07,289,4,17-11-2017,19-11-2017,19-11-2017,3,9,Charmain,Webster,Richardson,TX,75080,Trek Slash 8 27.5 - 2016,9,2016,Layla,Terrell,(972) 530-5556,1,7,Trek,3719.99
1252,1,79,1,402.99,0.2,110,4,18-11-2017,20-11-2017,21-11-2017,1,3,Ollie,Zimmerman,Anaheim,CA,92806,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,2017,Genna,Serrano,(831) 555-5556,1,2,Sun Bicycles,322.39
1252,2,84,1,109.99,0.2,110,4,18-11-2017,20-11-2017,21-11-2017,1,3,Ollie,Zimmerman,Anaheim,CA,92806,Sun Bicycles Lil Kitt'n - 2017,7,2017,Genna,Serrano,(831) 555-5556,1,2,Sun Bicycles,87.99
1252,3,57,2,1999.99,0.05,110,4,18-11-2017,20-11-2017,21-11-2017,1,3,Ollie,Zimmerman,Anaheim,CA,92806,Trek Emonda S 5 - 2017,9,2017,Genna,Serrano,(831) 555-5556,1,2,Trek,3799.98
1253,1,25,2,499.99,0.1,44,4,18-11-2017,21-11-2017,21-11-2017,2,6,Onita,Johns,Elmont,NY,11003,Electra Townie Original 7D - 2015/2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,899.98
1253,2,21,1,269.99,0.07,44,4,18-11-2017,21-11-2017,21-11-2017,2,6,Onita,Johns,Elmont,NY,11003,Electra Cruiser 1 (24-Inch) - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,251.09
1253,3,88,1,189.99,0.2,44,4,18-11-2017,21-11-2017,21-11-2017,2,6,Onita,Johns,Elmont,NY,11003,Trek Precaliber 12 Girls - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,151.99
1254,1,80,1,761.99,0.2,1098,4,18-11-2017,19-11-2017,19-11-2017,2,7,Treasa,Dickerson,Rockville Centre,NY,11570,Sun Bicycles Brickell Tandem CB - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,609.59
1254,2,91,1,349.99,0.2,1098,4,18-11-2017,19-11-2017,19-11-2017,2,7,Treasa,Dickerson,Rockville Centre,NY,11570,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,279.99
1255,1,43,2,5299.99,0.2,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Yan,Trevino,Uniondale,NY,11553,Trek Fuel EX 9.8 27.5 Plus - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,8479.98
1255,2,53,1,749.99,0.05,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Yan,Trevino,Uniondale,NY,11553,Surly Ogre Frameset - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,712.49
1255,3,14,2,269.99,0.2,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Yan,Trevino,Uniondale,NY,11553,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,431.98
1255,4,26,2,599.99,0.05,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Yan,Trevino,Uniondale,NY,11553,Electra Townie Original 7D EQ - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,1139.98
1255,5,82,1,659.99,0.05,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,Yan,Trevino,Uniondale,NY,11553,Electra Amsterdam Original 3i Ladies' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,626.99
1256,1,44,2,539.99,0.2,458,4,19-11-2017,20-11-2017,22-11-2017,2,6,Everett,Vega,Holbrook,NY,11741,Haro SR 1.1 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,863.98
1256,2,100,1,489.99,0.1,458,4,19-11-2017,20-11-2017,22-11-2017,2,6,Everett,Vega,Holbrook,NY,11741,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,440.99
1257,1,30,2,999.99,0.05,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Kallie,Best,Rochester,NY,14606,Surly Ice Cream Truck Frameset - 2017,8,2017,Venita,Daniel,(516) 379-4446,1,5,Surly,1899.98
1257,2,61,1,4999.99,0.05,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Kallie,Best,Rochester,NY,14606,Trek Powerfly 8 FS Plus - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,4749.99
1257,3,17,2,429,0.1,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Kallie,Best,Rochester,NY,14606,Pure Cycles Vine 8-Speed - 2016,4,2016,Venita,Daniel,(516) 379-4446,1,5,Pure Cycles,772.2
1257,4,41,1,1469.99,0.05,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Kallie,Best,Rochester,NY,14606,Haro Shift R3 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,1396.49
1257,5,4,1,2899.99,0.1,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,Kallie,Best,Rochester,NY,14606,Trek Fuel EX 8 29 - 2016,9,2016,Venita,Daniel,(516) 379-4446,1,5,Trek,2609.99
1258,1,94,2,249.99,0.1,1099,4,20-11-2017,21-11-2017,22-11-2017,2,7,Jewell,Reyes,Jackson Heights,NY,11372,Haro Shredder Pro 20 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,449.98
1258,2,99,2,299.99,0.05,1099,4,20-11-2017,21-11-2017,22-11-2017,2,7,Jewell,Reyes,Jackson Heights,NY,11372,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,569.98
1259,1,60,1,1559.99,0.1,4,3,21-11-2017,21-11-2017,,2,7,Daryl,Spence,Uniondale,NY,11553,Sun Bicycles ElectroLite - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,1403.99
1259,2,19,1,449,0.2,4,3,21-11-2017,21-11-2017,,2,7,Daryl,Spence,Uniondale,NY,11553,Pure Cycles William 3-Speed - 2016,4,2016,Venita,Daniel,(516) 379-4446,1,5,Pure Cycles,359.2
1260,1,8,1,1799.99,0.1,1117,4,22-11-2017,23-11-2017,24-11-2017,2,6,Jeffrey,Hill,Rosedale,NY,11422,Trek Remedy 29 Carbon Frameset - 2016,9,2016,Marcelene,Boyer,(516) 379-4445,1,5,Trek,1619.99
1260,2,66,1,250.99,0.1,1117,4,22-11-2017,23-11-2017,24-11-2017,2,6,Jeffrey,Hill,Rosedale,NY,11422,Sun Bicycles Revolutions 24 - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,225.89
1261,1,73,1,749.99,0.2,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,Izola,Hobbs,Woodhaven,NY,11421,Sun Bicycles Brickell Tandem 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,599.99
1261,2,88,2,189.99,0.2,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,Izola,Hobbs,Woodhaven,NY,11421,Trek Precaliber 12 Girls - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,303.98
1261,3,100,1,489.99,0.05,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,Izola,Hobbs,Woodhaven,NY,11421,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,465.49
1261,4,42,1,2299.99,0.1,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,Izola,Hobbs,Woodhaven,NY,11421,Trek Fuel EX 5 27.5 Plus - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,2069.99
1262,1,37,1,379.99,0.07,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,Terra,Pickett,Amsterdam,NY,12010,Haro Flightline One ST - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,353.39
1262,2,52,1,875.99,0.05,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,Terra,Pickett,Amsterdam,NY,12010,Surly Steamroller - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,832.19
1262,3,43,2,5299.99,0.07,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,Terra,Pickett,Amsterdam,NY,12010,Trek Fuel EX 9.8 27.5 Plus - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,9857.98
1262,4,77,1,799.99,0.07,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,Terra,Pickett,Amsterdam,NY,12010,Electra Glam Punk 3i Ladies' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,743.99
1263,1,45,1,869.99,0.2,1408,4,23-11-2017,26-11-2017,26-11-2017,2,6,Eleanor,Mendez,Port Chester,NY,10573,Haro SR 1.2 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,695.99
1263,2,62,1,3499.99,0.05,1408,4,23-11-2017,26-11-2017,26-11-2017,2,6,Eleanor,Mendez,Port Chester,NY,10573,Trek Boone 7 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,3324.99
1263,3,19,2,449,0.1,1408,4,23-11-2017,26-11-2017,26-11-2017,2,6,Eleanor,Mendez,Port Chester,NY,10573,Pure Cycles William 3-Speed - 2016,4,2016,Marcelene,Boyer,(516) 379-4445,1,5,Pure Cycles,808.2
1264,1,101,1,339.99,0.07,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,Eliana,Silva,Farmingdale,NY,11735,Electra Townie 7D (20-inch) - Boys' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,316.19
1264,2,77,2,799.99,0.07,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,Eliana,Silva,Farmingdale,NY,11735,Electra Glam Punk 3i Ladies' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,1487.98
1264,3,29,2,999.99,0.2,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,Eliana,Silva,Farmingdale,NY,11735,Trek X-Caliber 8 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,1599.98
1264,4,52,1,875.99,0.05,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,Eliana,Silva,Farmingdale,NY,11735,Surly Steamroller - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,832.19
1265,1,41,2,1469.99,0.1,950,4,24-11-2017,27-11-2017,27-11-2017,2,7,Verna,Solis,Rochester,NY,14606,Haro Shift R3 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,2645.98
1265,2,72,2,619.99,0.07,950,4,24-11-2017,27-11-2017,27-11-2017,2,7,Verna,Solis,Rochester,NY,14606,Sun Bicycles Biscayne Tandem 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,1153.18
1266,1,90,1,209.99,0.2,387,4,25-11-2017,28-11-2017,27-11-2017,2,6,Kaila,Walters,Elmhurst,NY,11373,Trek Precaliber 16 Girls - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,167.99
1266,2,48,1,1499.99,0.2,387,4,25-11-2017,28-11-2017,27-11-2017,2,6,Kaila,Walters,Elmhurst,NY,11373,Trek Emonda S 4 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,1199.99
1267,1,45,1,869.99,0.1,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,Clare,Neal,Mahopac,NY,10541,Haro SR 1.2 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,782.99
1267,2,27,1,999.99,0.07,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,Clare,Neal,Mahopac,NY,10541,Surly Big Dummy Frameset - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,929.99
1267,3,108,1,449.99,0.2,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,Clare,Neal,Mahopac,NY,10541,Sun Bicycles Cruz 3 - Women's - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,359.99
1267,4,95,1,299.99,0.05,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,Clare,Neal,Mahopac,NY,10541,"Electra Girl's Hawaii 1 16"" - 2017",1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,284.99
1268,1,68,2,449.99,0.07,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,Nenita,Mooney,Lawndale,CA,90260,Sun Bicycles Cruz 3 - 2017,7,2017,Genna,Serrano,(831) 555-5556,1,2,Sun Bicycles,836.98
1268,2,87,2,189.99,0.07,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,Nenita,Mooney,Lawndale,CA,90260,Trek Precaliber 12 Boys - 2017,9,2017,Genna,Serrano,(831) 555-5556,1,2,Trek,353.38
1268,3,59,2,2599.99,0.2,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,Nenita,Mooney,Lawndale,CA,90260,Trek Domane S 5 Disc - 2017,9,2017,Genna,Serrano,(831) 555-5556,1,2,Trek,4159.98
1268,4,100,1,489.99,0.07,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,Nenita,Mooney,Lawndale,CA,90260,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Genna,Serrano,(831) 555-5556,1,2,Electra,455.69
1269,1,4,2,2899.99,0.2,1236,4,26-11-2017,29-11-2017,29-11-2017,2,6,Rudolph,Velez,Mount Vernon,NY,10550,Trek Fuel EX 8 29 - 2016,9,2016,Marcelene,Boyer,(516) 379-4445,1,5,Trek,4639.98
1269,2,7,1,3999.99,0.2,1236,4,26-11-2017,29-11-2017,29-11-2017,2,6,Rudolph,Velez,Mount Vernon,NY,10550,Trek Slash 8 27.5 - 2016,9,2016,Marcelene,Boyer,(516) 379-4445,1,5,Trek,3199.99
1269,3,111,1,470.99,0.1,1236,4,26-11-2017,29-11-2017,29-11-2017,2,6,Rudolph,Velez,Mount Vernon,NY,10550,Sun Bicycles Drifter 7 - Women's - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,423.89
1270,1,54,1,3199.99,0.2,1388,4,26-11-2017,29-11-2017,29-11-2017,2,6,Nanette,Harris,East Meadow,NY,11554,Trek Domane SL Disc Frameset - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,2559.99
1271,1,25,2,499.99,0.1,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,Alina,Mcleod,Patchogue,NY,11772,Electra Townie Original 7D - 2015/2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,899.98
1271,2,50,2,5999.99,0.07,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,Alina,Mcleod,Patchogue,NY,11772,Trek Silque SLR 7 Women's - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,11159.98
1271,3,87,2,189.99,0.07,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,Alina,Mcleod,Patchogue,NY,11772,Trek Precaliber 12 Boys - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,353.38
1271,4,32,2,469.99,0.07,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,Alina,Mcleod,Patchogue,NY,11772,Trek Farley Alloy Frameset - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,874.18
1272,1,16,2,599.99,0.2,935,4,27-11-2017,29-11-2017,30-11-2017,2,6,Genevie,Miles,Monroe,NY,10950,Electra Townie Original 7D EQ - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,959.98
1272,2,71,2,416.99,0.1,935,4,27-11-2017,29-11-2017,30-11-2017,2,6,Genevie,Miles,Monroe,NY,10950,Sun Bicycles Atlas X-Type - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,750.58
1272,3,86,1,149.99,0.07,935,4,27-11-2017,29-11-2017,30-11-2017,2,6,Genevie,Miles,Monroe,NY,10950,Trek Girl's Kickster - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,139.49
1273,1,95,2,299.99,0.07,1268,4,27-11-2017,29-11-2017,29-11-2017,2,6,Sung,Chambers,Kingston,NY,12401,"Electra Girl's Hawaii 1 16"" - 2017",1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,557.98
1273,2,20,1,599.99,0.07,1268,4,27-11-2017,29-11-2017,29-11-2017,2,6,Sung,Chambers,Kingston,NY,12401,Electra Townie Original 7D EQ - Women's - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,557.99
1273,3,58,1,4999.99,0.2,1268,4,27-11-2017,29-11-2017,29-11-2017,2,6,Sung,Chambers,Kingston,NY,12401,Trek Madone 9.2 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,3999.99
1274,1,81,1,1099.99,0.1,1364,4,28-11-2017,29-11-2017,01-12-2017,2,7,Grisel,Maynard,Ballston Spa,NY,12020,Electra Amsterdam Fashion 7i Ladies' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,989.99
1275,1,58,1,4999.99,0.07,165,4,29-11-2017,01-12-2017,30-11-2017,1,2,Jeromy,Burch,San Jose,CA,95127,Trek Madone 9.2 - 2017,9,2017,Mireya,Copeland,(831) 555-5555,1,1,Trek,4649.99
1275,2,30,1,999.99,0.1,165,4,29-11-2017,01-12-2017,30-11-2017,1,2,Jeromy,Burch,San Jose,CA,95127,Surly Ice Cream Truck Frameset - 2017,8,2017,Mireya,Copeland,(831) 555-5555,1,1,Surly,899.99
1276,1,18,2,449,0.2,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Letty,Cobb,Depew,NY,14043,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,2016,Marcelene,Boyer,(516) 379-4445,1,5,Pure Cycles,718.4
1276,2,58,1,4999.99,0.2,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Letty,Cobb,Depew,NY,14043,Trek Madone 9.2 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,3999.99
1276,3,42,1,2299.99,0.05,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Letty,Cobb,Depew,NY,14043,Trek Fuel EX 5 27.5 Plus - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,2184.99
1276,4,24,2,549.99,0.2,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Letty,Cobb,Depew,NY,14043,Electra Townie Original 21D - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,879.98
1276,5,78,2,647.99,0.2,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,Letty,Cobb,Depew,NY,14043,Sun Bicycles Biscayne Tandem CB - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,1036.78
1277,1,56,2,5499.99,0.2,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Danielle,Bond,Patchogue,NY,11772,Trek Domane SLR 6 Disc - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,8799.98
1277,2,93,2,209.99,0.05,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Danielle,Bond,Patchogue,NY,11772,Haro Shredder 20 Girls - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,398.98
1277,3,9,2,2999.99,0.1,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Danielle,Bond,Patchogue,NY,11772,Trek Conduit+ - 2016,9,2016,Marcelene,Boyer,(516) 379-4445,1,5,Trek,5399.98
1277,4,4,1,2899.99,0.1,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Danielle,Bond,Patchogue,NY,11772,Trek Fuel EX 8 29 - 2016,9,2016,Marcelene,Boyer,(516) 379-4445,1,5,Trek,2609.99
1277,5,11,1,1680.99,0.2,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,Danielle,Bond,Patchogue,NY,11772,Surly Straggler 650b - 2016,8,2016,Marcelene,Boyer,(516) 379-4445,1,5,Surly,1344.79
1278,1,103,2,551.99,0.1,980,4,01-12-2017,02-12-2017,04-12-2017,2,7,Carter,Booth,Port Chester,NY,10573,Sun Bicycles Streamway 3 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,993.58
1278,2,32,1,469.99,0.1,980,4,01-12-2017,02-12-2017,04-12-2017,2,7,Carter,Booth,Port Chester,NY,10573,Trek Farley Alloy Frameset - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,422.99
1279,1,9,2,2999.99,0.05,1014,4,01-12-2017,04-12-2017,03-12-2017,2,6,Ling,Newman,South Richmond Hill,NY,11419,Trek Conduit+ - 2016,9,2016,Marcelene,Boyer,(516) 379-4445,1,5,Trek,5699.98
1280,1,72,2,619.99,0.07,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,Robena,Hill,Corpus Christi,TX,78418,Sun Bicycles Biscayne Tandem 7 - 2017,7,2017,Layla,Terrell,(972) 530-5556,1,7,Sun Bicycles,1153.18
1280,2,74,1,439.99,0.05,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,Robena,Hill,Corpus Christi,TX,78418,Electra Cruiser Lux 1 - 2017,1,2017,Layla,Terrell,(972) 530-5556,1,7,Electra,417.99
1280,3,52,1,875.99,0.07,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,Robena,Hill,Corpus Christi,TX,78418,Surly Steamroller - 2017,8,2017,Layla,Terrell,(972) 530-5556,1,7,Surly,814.67
1280,4,63,1,3499.99,0.2,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,Robena,Hill,Corpus Christi,TX,78418,Trek Boone Race Shop Limited - 2017,9,2017,Layla,Terrell,(972) 530-5556,1,7,Trek,2799.99
1281,1,36,1,832.99,0.05,1060,4,02-12-2017,05-12-2017,05-12-2017,2,6,Tommie,Cooley,Lancaster,NY,14086,Surly Troll Frameset - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,791.34
1281,2,49,2,3499.99,0.05,1060,4,02-12-2017,05-12-2017,05-12-2017,2,6,Tommie,Cooley,Lancaster,NY,14086,Trek Domane SL 6 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,6649.98
1281,3,75,1,599.99,0.05,1060,4,02-12-2017,05-12-2017,05-12-2017,2,6,Tommie,Cooley,Lancaster,NY,14086,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,569.99
1282,1,111,1,470.99,0.05,320,4,03-12-2017,05-12-2017,05-12-2017,2,6,Aron,Wiggins,Oceanside,NY,11572,Sun Bicycles Drifter 7 - Women's - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,447.44
1282,2,50,2,5999.99,0.2,320,4,03-12-2017,05-12-2017,05-12-2017,2,6,Aron,Wiggins,Oceanside,NY,11572,Trek Silque SLR 7 Women's - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,9599.98
1283,1,61,2,4999.99,0.05,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Teofila,Fischer,Huntington Station,NY,11746,Trek Powerfly 8 FS Plus - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,9499.98
1283,2,81,1,1099.99,0.2,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Teofila,Fischer,Huntington Station,NY,11746,Electra Amsterdam Fashion 7i Ladies' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,879.99
1283,3,7,1,3999.99,0.1,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Teofila,Fischer,Huntington Station,NY,11746,Trek Slash 8 27.5 - 2016,9,2016,Venita,Daniel,(516) 379-4446,1,5,Trek,3599.99
1283,4,32,1,469.99,0.1,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Teofila,Fischer,Huntington Station,NY,11746,Trek Farley Alloy Frameset - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,422.99
1283,5,11,1,1680.99,0.2,85,4,04-12-2017,07-12-2017,07-12-2017,2,7,Teofila,Fischer,Huntington Station,NY,11746,Surly Straggler 650b - 2016,8,2016,Venita,Daniel,(516) 379-4446,1,5,Surly,1344.79
1284,1,101,1,339.99,0.07,128,4,04-12-2017,06-12-2017,07-12-2017,2,7,Terrance,Lynn,Plattsburgh,NY,12901,Electra Townie 7D (20-inch) - Boys' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,316.19
1284,2,8,1,1799.99,0.05,128,4,04-12-2017,06-12-2017,07-12-2017,2,7,Terrance,Lynn,Plattsburgh,NY,12901,Trek Remedy 29 Carbon Frameset - 2016,9,2016,Venita,Daniel,(516) 379-4446,1,5,Trek,1709.99
1284,3,4,2,2899.99,0.05,128,4,04-12-2017,06-12-2017,07-12-2017,2,7,Terrance,Lynn,Plattsburgh,NY,12901,Trek Fuel EX 8 29 - 2016,9,2016,Venita,Daniel,(516) 379-4446,1,5,Trek,5509.98
1285,1,78,2,647.99,0.07,262,4,04-12-2017,07-12-2017,07-12-2017,2,7,Rubin,Decker,Buffalo,NY,14215,Sun Bicycles Biscayne Tandem CB - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,1205.26
1285,2,93,1,209.99,0.1,262,4,04-12-2017,07-12-2017,07-12-2017,2,7,Rubin,Decker,Buffalo,NY,14215,Haro Shredder 20 Girls - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,188.99
1285,3,69,2,416.99,0.2,262,4,04-12-2017,07-12-2017,07-12-2017,2,7,Rubin,Decker,Buffalo,NY,14215,Sun Bicycles Cruz 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,667.18
1285,4,6,1,469.99,0.1,262,4,04-12-2017,07-12-2017,07-12-2017,2,7,Rubin,Decker,Buffalo,NY,14215,Surly Ice Cream Truck Frameset - 2016,8,2016,Venita,Daniel,(516) 379-4446,1,5,Surly,422.99
1286,1,109,2,416.99,0.2,1033,4,04-12-2017,07-12-2017,06-12-2017,2,7,Jeannette,Skinner,Forest Hills,NY,11375,Sun Bicycles Cruz 7 - Women's - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,667.18
